year,name,born,generation,Female,Male
2015,72,1943,silent,16165.565,14063.144
2015,73,1942,silent,15380.346,13157.049
2015,74,1941,silent,14773.001,12384.538
2015,75,1940,silent,14180.871,11646.704
2015,76,1939,silent,13651.06,10974.604
2015,77,1938,silent,12998.909,10233.687
2015,78,1937,silent,12120.619,9350.507
2015,79,1936,silent,11105.637,8389.714
2015,80,1935,silent,10148.66,7490.774
2015,81,1934,silent,9212.67,6627.512
2015,82,1933,silent,8323.899,5821.487
2015,83,1932,silent,7515.665,5098.016
2015,84,1931,silent,6768.391,4442.624
2015,85,1930,silent,6033.601,3815.297
2015,86,1929,silent,5326.095,3223.689
2015,87,1928,silent,4644.607,2685.929
2015,88,1927,other,3985.291,2206.923
2015,89,1926,other,3357.815,1782.949
2015,90,1925,other,2772.576,1396.826
2015,91,1924,greatest,2223.806,1053.781
2015,92,1923,greatest,1749.847,773.826
2015,93,1922,greatest,1369.641,566.373
2015,94,1921,greatest,1065.445,416.408
2015,95,1920,greatest,791.209,288.885
2015,96,1919,greatest,558.126,206.951
2015,97,1918,greatest,376.952,143.898
2015,98,1917,greatest,250.401,90.479
2015,99,1916,greatest,167.172,47.779
2015,100,1915,greatest,354.875,96.02
2016,0,2016,z,66161.228,70680.854
2016,1,2015,z,65879.259,70422.744
2016,2,2014,z,65326.199,69852.818
2016,3,2013,z,64735.551,69240.359
2016,4,2012,z,64115.494,68594.128
2016,5,2011,z,63474.272,67922.733
2016,6,2010,z,62819.541,67234.276
2016,7,2009,z,62158.985,66536.809
2016,8,2008,z,61503.451,65841.99
2016,9,2007,z,60862.287,65159.608
2016,10,2006,z,60242.059,64496.585
2016,11,2005,z,59655.557,63864.19
2016,12,2004,z,59118.824,63277.222
2016,13,2003,z,58601.037,62713.667
2016,14,2002,z,58094.218,62169.393
2016,15,2001,z,57629.516,61670.877
2016,16,2E+03,z,57216.445,61216.784
2016,17,1999,z,56817.756,60769.111
2016,18,1998,z,56665.854,60566.453
2016,19,1997,z,56866.22,60715.207
2016,20,1996,millennial,57299.41,61091.269
2016,21,1995,millennial,57693.389,61418.819
2016,22,1994,millennial,58045.911,61698.694
2016,23,1993,millennial,58461.22,62012.022
2016,24,1992,millennial,58945.318,62353.646
2016,25,1991,millennial,59415.464,62651.522
2016,26,1990,millennial,59836.082,62898.605
2016,27,1989,millennial,60277.951,63168.148
2016,28,1988,millennial,60209.884,62902.379
2016,29,1987,millennial,59383.909,61845.719
2016,30,1986,millennial,58053.902,60268.297
2016,31,1985,millennial,56750.417,58723.325
2016,32,1984,millennial,55401.993,57132.851
2016,33,1983,millennial,54082.763,55614.686
2016,34,1982,millennial,52894.361,54293.971
2016,35,1981,millennial,51817.142,53132.693
2016,36,1980,x,50686.485,51916.554
2016,37,1979,x,49483.438,50626.857
2016,38,1978,x,48621.472,49716.105
2016,39,1977,x,48273.498,49368.54
2016,40,1976,x,48252.214,49375.887
2016,41,1975,x,48192.864,49345.31
2016,42,1974,x,48163.013,49354.983
2016,43,1973,x,47997.755,49177.522
2016,44,1972,x,47576.355,48659.785
2016,45,1971,x,46971.86,47903.305
2016,46,1970,x,46387.401,47171.862
2016,47,1969,x,45793.538,46423.559
2016,48,1968,x,45078.138,45560.317
2016,49,1967,x,44209.179,44563.087
2016,50,1966,x,43223.567,43459.65
2016,51,1965,x,42209.176,42317.458
2016,52,1964,boomer,41171.264,41147.66
2016,53,1963,boomer,40057.034,39892.345
2016,54,1962,boomer,38856.48,38537.472
2016,55,1961,boomer,37607.962,37126.688
2016,56,1960,boomer,36323.544,35682.21
2016,57,1959,boomer,34957.476,34156.875
2016,58,1958,boomer,33794.852,32840.275
2016,59,1957,boomer,32965.027,31865.194
2016,60,1956,boomer,32321.507,31083.867
2016,61,1955,boomer,31624.646,30253.264
2016,62,1954,boomer,30965.932,29466.709
2016,63,1953,boomer,30002.208,28380.643
2016,64,1952,boomer,28552.455,26813.859
2016,65,1951,boomer,26797.761,24949.368
2016,66,1950,boomer,25108.42,23154.775
2016,67,1949,boomer,23420.085,21360.651
2016,68,1948,boomer,21837.179,19701.176
2016,69,1947,boomer,20452.165,18281.56
2016,70,1946,boomer,19216.95,17037.285
2016,71,1945,silent,17965.858,15781.611
2016,72,1944,silent,16701.849,14531.364
2016,73,1943,silent,15627.519,13426.433
2016,74,1942,silent,14817.594,12511.119
2016,75,1941,silent,14180.314,11727.436
2016,76,1940,silent,13561.383,10981.588
2016,77,1939,silent,13006.008,10302.844
2016,78,1938,silent,12336.831,9565.207
2016,79,1937,silent,11454.44,8699.703
2016,80,1936,silent,10445.079,7766.966
2016,81,1935,silent,9495.717,6897.313
2016,82,1934,silent,8570.693,6065.772
2016,83,1933,silent,7697.518,5294.809
2016,84,1932,silent,6909.255,4608.933
2016,85,1931,silent,6186.272,3993.289
2016,86,1930,silent,5478.934,3407.094
2016,87,1929,silent,4800.736,2857.397
2016,88,1928,silent,4155.913,2362.815
2016,89,1927,other,3542.731,1928.215
2016,90,1926,other,2967.293,1548.487
2016,91,1925,other,2431.245,1204.881
2016,92,1924,greatest,1937.273,904.846
2016,93,1923,greatest,1513.447,661.016
2016,94,1922,greatest,1175.591,479.942
2016,95,1921,greatest,907.55,349.028
2016,96,1920,greatest,595.903,223.926
2016,97,1919,greatest,401.601,153.403
2016,98,1918,greatest,267.312,96.086
2016,99,1917,greatest,180.077,51.893
2016,100,1916,greatest,373.475,103.568
2017,0,2017,z,66085.168,70544.002
2017,1,2016,z,65791.927,70270.317
2017,2,2015,z,65689.526,70211.747
2017,3,2014,z,65178.512,69689.129
2017,4,2013,z,64620.927,69113.889
2017,5,2012,z,64025.988,68495.854
2017,6,2011,z,63402.939,67844.776
2017,7,2010,z,62759.862,67169.296
2017,8,2009,z,62104.925,66477.925
2017,9,2008,z,61452.711,65786.476
2017,10,2007,z,60814.604,65107.004
2017,11,2006,z,60196.523,64445.77
2017,12,2005,z,59608.95,63811.484
2017,13,2004,z,59068.694,63219.835
2017,14,2003,z,58546.832,62650.776
2017,15,2002,z,58036.274,62101.001
2017,16,2001,z,57568.041,61597
2017,17,2E+03,z,57150.541,61136.285
2017,18,1999,z,56746.446,60680.616
2017,19,1998,z,56591.243,60472.967
2017,20,1997,z,56791.576,60621.727
2017,21,1996,millennial,57226.839,61000.777
2017,22,1995,millennial,57622.457,61330.469
2017,23,1994,millennial,57976.611,61612.456
2017,24,1993,millennial,58392.974,61925.92
2017,25,1992,millennial,58877.027,62264.377
2017,26,1991,millennial,59346.295,62556.788
2017,27,1990,millennial,59766.171,62798.66
2017,28,1989,millennial,60207.417,63063.094
2017,29,1988,millennial,60137.744,62790.746
2017,30,1987,millennial,59308.772,61725.547
2017,31,1986,millennial,57974.83,60138.46
2017,32,1985,millennial,56667.318,58583.607
2017,33,1984,millennial,55314.499,56982.588
2017,34,1983,millennial,53991.494,55455.887
2017,35,1982,millennial,52800.499,54130.001
2017,36,1981,millennial,51721.352,52965.648
2017,37,1980,x,50588.309,51745.757
2017,38,1979,x,49382.607,50452.196
2017,39,1978,x,48517.752,49536.754
2017,40,1977,x,48166.615,49183.143
2017,41,1976,x,48141.808,49183.361
2017,42,1975,x,48078.596,49145.426
2017,43,1974,x,48044.528,49147.356
2017,44,1973,x,47874.281,48961.342
2017,45,1972,x,47446.879,48434.174
2017,46,1971,x,46835.567,47667.399
2017,47,1970,x,46243.663,46924.946
2017,48,1969,x,45641.673,46164.943
2017,49,1968,x,44917.611,45288.849
2017,50,1967,x,44039.627,44277.4
2017,51,1966,x,43044.381,43158.632
2017,52,1965,x,42019.439,42000.215
2017,53,1964,boomer,40969.942,40813.187
2017,54,1963,boomer,39843.294,39540.351
2017,55,1962,boomer,38629.487,38168.107
2017,56,1961,boomer,37366.667,36739.641
2017,57,1960,boomer,36067.478,35277.255
2017,58,1959,boomer,34686.787,33734.994
2017,59,1958,boomer,33505.913,32397.057
2017,60,1957,boomer,32652.656,31393.961
2017,61,1956,boomer,31982.593,30581.061
2017,62,1955,boomer,31259.585,29720.116
2017,63,1954,boomer,30573.98,28902.9
2017,64,1953,boomer,29587.354,27793.32
2017,65,1952,boomer,28121.273,26214.335
2017,66,1951,boomer,26354.578,24345.233
2017,67,1950,boomer,24652.405,22545.859
2017,68,1949,boomer,22951.069,20748.254
2017,69,1948,boomer,21355.711,19084.952
2017,70,1947,boomer,19958.528,17659.444
2017,71,1946,boomer,18711.067,16408.331
2017,72,1945,silent,17448.872,15148.541
2017,73,1944,silent,16176.365,13897.477
2017,74,1943,silent,15087.286,12788.705
2017,75,1942,silent,14252.629,11864.23
2017,76,1941,silent,13585.466,11069.395
2017,77,1940,silent,12939.737,10315.555
2017,78,1939,silent,12358.812,9630.244
2017,79,1938,silent,11672.625,8895.89
2017,80,1937,silent,10786.186,8048.116
2017,81,1936,silent,9782.535,7143.463
2017,82,1935,silent,8840.834,6303.152
2017,83,1934,silent,7926.834,5503.404
2017,84,1933,silent,7069.319,4767.485
2017,85,1932,silent,6301.106,4119.298
2017,86,1931,silent,5602.497,3543.402
2017,87,1930,silent,4922.655,2998.349
2017,88,1929,silent,4273.863,2490.612
2017,89,1928,silent,3665.803,2039.257
2017,90,1927,other,3098.845,1649.089
2017,91,1926,other,2575.615,1313.704
2017,92,1925,other,2088.905,1012.63
2017,93,1924,greatest,1649.844,755.675
2017,94,1923,greatest,1276.28,548.011
2017,95,1922,greatest,980.947,393.356
2017,96,1921,greatest,749.15,281.526
2017,97,1920,greatest,437.888,162.845
2017,98,1919,greatest,296.288,100.985
2017,99,1918,greatest,201.924,56.27
2017,100,1917,greatest,391.61,111.404
2018,0,2018,z,65899.883,70289.328
2018,1,2017,z,65796.89,70227.227
2018,2,2016,z,65586.811,70044.879
2018,3,2015,z,65502.177,70003.115
2018,4,2014,z,65032.987,69527.597
2018,5,2013,z,64508.265,68989.328
2018,6,2012,z,63938.237,68399.267
2018,7,2011,z,63333.09,67768.287
2018,8,2010,z,62701.456,67105.527
2018,9,2009,z,62051.909,66420.07
2018,10,2008,z,61402.851,65731.794
2018,11,2007,z,60767.729,65055.239
2018,12,2006,z,60151.883,64395.882
2018,13,2005,z,59563.242,63759.734
2018,14,2004,z,59019.489,63163.5
2018,15,2003,z,58493.536,62588.946
2018,16,2002,z,57979.099,62033.471
2018,17,2001,z,57507.123,61523.774
2018,18,2E+03,z,57085.015,61056.235
2018,19,1999,z,56675.387,60592.307
2018,20,1998,z,56516.604,60379.433
2018,21,1997,z,56716.639,60527.861
2018,22,1996,millennial,57153.654,60909.555
2018,23,1995,millennial,57550.602,61241.047
2018,24,1994,millennial,57906.043,61524.773
2018,25,1993,millennial,58323.229,61838.088
2018,26,1992,millennial,58807.148,62173.13
2018,27,1991,millennial,59275.53,62459.842
2018,28,1990,millennial,59694.648,62696.312
2018,29,1989,millennial,60135.286,62955.47
2018,30,1988,millennial,60063.988,62676.408
2018,31,1987,millennial,59231.979,61602.648
2018,32,1986,millennial,57894.107,60005.914
2018,33,1985,millennial,56582.553,58441.213
2018,34,1984,millennial,55225.3,56829.658
2018,35,1983,millennial,53898.548,55294.517
2018,36,1982,millennial,52704.95,53963.629
2018,37,1981,millennial,51623.884,52796.372
2018,38,1980,x,50488.515,51572.985
2018,39,1979,x,49280.156,50275.734
2018,40,1978,x,48412.392,49355.767
2018,41,1977,x,48058.045,48996.074
2018,42,1976,x,48029.631,48989.024
2018,43,1975,x,47962.448,48943.653
2018,44,1974,x,47924.089,48937.695
2018,45,1973,x,47748.755,48743.032
2018,46,1972,x,47315.344,48206.393
2018,47,1971,x,46697.145,47429.29
2018,48,1970,x,46097.817,46675.788
2018,49,1969,x,45487.651,45904.051
2018,50,1968,x,44754.913,45015.082
2018,51,1967,x,43867.8,43989.408
2018,52,1966,x,42862.884,42855.282
2018,53,1965,x,41827.26,41680.66
2018,54,1964,boomer,40766.139,40476.403
2018,55,1963,boomer,39627.029,39186.096
2018,56,1962,boomer,38399.871,37796.493
2018,57,1961,boomer,37122.761,36350.318
2018,58,1960,boomer,35808.748,34870.081
2018,59,1959,boomer,34413.403,33310.891
2018,60,1958,boomer,33214.271,31951.654
2018,61,1957,boomer,32337.534,30920.551
2018,62,1956,boomer,31640.967,30076.083
2018,63,1955,boomer,30891.783,29184.874
2018,64,1954,boomer,30179.27,28336.954
2018,65,1953,boomer,29169.77,27203.94
2018,66,1952,boomer,27687.364,25612.766
2018,67,1951,boomer,25908.692,23739.106
2018,68,1950,boomer,24193.713,21934.982
2018,69,1949,boomer,22479.408,20133.976
2018,70,1948,boomer,20871.656,18466.873
2018,71,1947,boomer,19462.402,17035.589
2018,72,1946,boomer,18202.791,15777.686
2018,73,1945,silent,16929.655,14513.877
2018,74,1944,silent,15648.747,13262.1
2018,75,1943,silent,14545.025,12149.584
2018,76,1942,silent,13685.746,11215.998
2018,77,1941,silent,12988.682,10410.042
2018,78,1940,silent,12316.221,9648.297
2018,79,1939,silent,11709.81,8956.443
2018,80,1938,silent,11006.671,8225.485
2018,81,1937,silent,10116.271,7395.49
2018,82,1936,silent,9118.366,6519.039
2018,83,1935,silent,8184.431,5708.138
2018,84,1934,silent,7281.589,4940.276
2018,85,1933,silent,6439.773,4239.528
2018,86,1932,silent,5691.748,3629.036
2018,87,1931,silent,5017.563,3092.979
2018,88,1930,silent,4365.354,2589.16
2018,89,1929,silent,3746.037,2123.399
2018,90,1928,silent,3174.865,1715.343
2018,91,1927,other,2654.22,1369.661
2018,92,1926,other,2183.298,1078.657
2018,93,1925,other,1746,820.188
2018,94,1924,greatest,1361.973,606.346
2018,95,1923,greatest,1038.773,434.911
2018,96,1922,greatest,785.995,306.68
2018,97,1921,greatest,590.541,213.952
2018,98,1920,greatest,330.714,111.316
2018,99,1919,greatest,226.157,63.445
2018,100,1918,greatest,411.259,119.901
